Year,borough_code,borough_name,tax_code,tax_class,tax_wealth_p50,tax_wealth_p25,tax_wealth_p75
2010,33,Friesenberg,2,single parent family rate,8.0,0.0,58.0
2010,34,Sihlfeld,0,base rate,18.0,0.0,97.0
2010,34,Sihlfeld,1,couple rate,32.0,0.0,193.0
2010,34,Sihlfeld,2,single parent family rate,3.0,0.0,47.0
2010,41,Werd,0,base rate,22.0,0.0,106.0
2010,41,Werd,1,couple rate,40.5,0.0,224.0
2010,41,Werd,2,single parent family rate,25.0,0.0,108.0
2010,42,Langstrasse,0,base rate,9.0,0.0,65.0
2010,42,Langstrasse,1,couple rate,10.0,0.0,131.0
2010,42,Langstrasse,2,single parent family rate,3.0,0.0,70.0
2010,44,Hard,0,base rate,8.0,0.0,53.0
2010,44,Hard,1,couple rate,2.0,0.0,70.0
2010,44,Hard,2,single parent family rate,0.0,0.0,20.5
2010,51,Gewerbeschule,0,base rate,17.0,0.0,85.0
2010,51,Gewerbeschule,1,couple rate,28.0,0.0,192.0
2010,51,Gewerbeschule,2,single parent family rate,23.5,0.0,93.0
2010,52,Escher Wyss,0,base rate,29.0,0.0,142.0
2010,52,Escher Wyss,1,couple rate,145.5,13.0,431.0
2010,52,Escher Wyss,2,single parent family rate,52.0,0.0,182.0
2010,61,Unterstrass,0,base rate,38.0,3.0,157.0
2010,61,Unterstrass,1,couple rate,140.0,21.0,435.5
2010,61,Unterstrass,2,single parent family rate,26.5,0.0,132.0
2010,63,Oberstrass,0,base rate,59.0,8.0,278.0
2010,63,Oberstrass,1,couple rate,421.5,124.0,1187.0
2010,63,Oberstrass,2,single parent family rate,83.0,10.0,295.0
2010,71,Fluntern,0,base rate,86.0,10.0,492.0
2010,71,Fluntern,1,couple rate,716.0,170.5,2232.0
2010,71,Fluntern,2,single parent family rate,102.0,21.0,473.0
2010,72,Hottingen,0,base rate,65.0,6.0,328.0
2010,72,Hottingen,1,couple rate,456.0,109.0,1457.0
2010,72,Hottingen,2,single parent family rate,101.0,9.0,316.0
2010,73,Hirslanden,0,base rate,51.0,8.0,240.0
2010,73,Hirslanden,1,couple rate,303.0,59.0,1094.0
2010,73,Hirslanden,2,single parent family rate,30.0,0.0,160.0
2010,74,Witikon,0,base rate,79.0,8.0,381.5
2010,74,Witikon,1,couple rate,375.0,72.0,1156.0
2010,74,Witikon,2,single parent family rate,45.0,0.0,193.5
2010,81,Seefeld,0,base rate,60.0,5.0,248.0
2010,81,Seefeld,1,couple rate,263.5,58.0,897.0
2010,81,Seefeld,2,single parent family rate,51.0,4.0,258.0
2010,82,Mühlebach,0,base rate,53.0,5.0,217.0
2010,82,Mühlebach,1,couple rate,248.5,61.0,816.0
2010,82,Mühlebach,2,single parent family rate,28.0,0.0,192.0
2010,83,Weinegg,0,base rate,50.0,4.0,261.0
2010,83,Weinegg,1,couple rate,286.0,54.0,979.0
2010,83,Weinegg,2,single parent family rate,57.0,4.0,196.5
2010,91,Albisrieden,0,base rate,31.0,1.0,145.0
2010,91,Albisrieden,1,couple rate,121.0,11.0,412.0
2010,91,Albisrieden,2,single parent family rate,23.0,0.0,110.0
2010,92,Altstetten,0,base rate,14.0,0.0,92.0
2010,92,Altstetten,1,couple rate,39.0,0.0,220.0
2010,92,Altstetten,2,single parent family rate,0.0,0.0,23.0
2010,101,Höngg,0,base rate,52.0,6.0,246.0
2010,101,Höngg,1,couple rate,238.0,50.0,684.0
2010,101,Höngg,2,single parent family rate,30.0,0.0,125.0
2010,102,Wipkingen,0,base rate,30.0,2.0,125.0
2010,102,Wipkingen,1,couple rate,105.0,5.0,391.0
2010,102,Wipkingen,2,single parent family rate,19.0,0.0,92.0
2010,111,Affoltern,0,base rate,15.0,0.0,92.0
2010,111,Affoltern,1,couple rate,61.0,0.0,231.0
2010,111,Affoltern,2,single parent family rate,1.0,0.0,36.0
2010,115,Oerlikon,0,base rate,28.0,0.0,137.0
2010,115,Oerlikon,1,couple rate,116.0,4.0,400.0
2010,115,Oerlikon,2,single parent family rate,13.0,0.0,90.0
2010,119,Seebach,0,base rate,14.0,0.0,87.0
2010,119,Seebach,1,couple rate,45.0,0.0,238.0
2010,119,Seebach,2,single parent family rate,0.0,0.0,27.0
2010,121,Saatlen,0,base rate,10.0,0.0,63.0
2010,121,Saatlen,1,couple rate,29.0,0.0,157.0
2010,121,Saatlen,2,single parent family rate,0.0,0.0,21.0
2010,122,Schwamendingen-Mitte,0,base rate,11.0,0.0,75.5
2010,122,Schwamendingen-Mitte,1,couple rate,19.0,0.0,185.0
2010,122,Schwamendingen-Mitte,2,single parent family rate,0.0,0.0,7.0
2010,123,Hirzenbach,0,base rate,11.0,0.0,65.0
2010,123,Hirzenbach,1,couple rate,23.0,0.0,140.5
2010,123,Hirzenbach,2,single parent family rate,0.0,0.0,14.0
2011,11,Rathaus,0,base rate,43.0,1.0,225.0
2011,11,Rathaus,1,couple rate,324.5,64.0,1095.0
2011,11,Rathaus,2,single parent family rate,73.0,8.0,445.0
2011,12,Hochschulen,0,base rate,62.5,8.0,369.0
2011,12,Hochschulen,1,couple rate,337.5,55.0,1415.5
2011,12,Hochschulen,2,single parent family rate,244.5,91.0,776.0
2011,13,Lindenhof,0,base rate,62.5,3.0,411.0
2011,13,Lindenhof,1,couple rate,415.0,104.0,1720.0
2011,13,Lindenhof,2,single parent family rate,114.0,8.5,674.0
2011,14,City,0,base rate,20.0,2.0,129.0
2011,14,City,1,couple rate,208.5,18.0,821.5
2011,14,City,2,single parent family rate,29.0,5.0,148.0
2011,21,Wollishofen,0,base rate,36.0,3.0,174.0
2011,21,Wollishofen,1,couple rate,178.5,30.0,562.0
2011,21,Wollishofen,2,single parent family rate,19.0,0.0,101.0
2011,23,Leimbach,0,base rate,30.0,1.0,152.0
2011,23,Leimbach,1,couple rate,117.5,15.0,371.0
2011,23,Leimbach,2,single parent family rate,4.0,0.0,44.0
2011,24,Enge,0,base rate,57.0,4.0,294.0
2011,24,Enge,1,couple rate,283.0,49.0,1001.0
2011,24,Enge,2,single parent family rate,47.0,3.0,170.0
2011,31,Alt-Wiedikon,0,base rate,34.0,1.0,142.0
2011,31,Alt-Wiedikon,1,couple rate,105.0,4.0,404.0
2011,31,Alt-Wiedikon,2,single parent family rate,16.0,0.0,97.0
2011,33,Friesenberg,0,base rate,19.0,0.0,100.0
2011,33,Friesenberg,1,couple rate,83.0,6.0,260.0
2011,33,Friesenberg,2,single parent family rate,10.0,0.0,55.0
2011,34,Sihlfeld,0,base rate,20.0,0.0,103.0
2011,34,Sihlfeld,1,couple rate,33.0,0.0,200.0
2011,34,Sihlfeld,2,single parent family rate,2.0,0.0,46.0
2011,41,Werd,0,base rate,26.0,0.0,110.0
2011,41,Werd,1,couple rate,47.0,0.0,257.0
2011,41,Werd,2,single parent family rate,29.5,0.0,142.0
2011,42,Langstrasse,0,base rate,10.0,0.0,67.0
2011,42,Langstrasse,1,couple rate,10.5,0.0,159.0
2011,42,Langstrasse,2,single parent family rate,12.0,0.0,103.0
2011,44,Hard,0,base rate,8.0,0.0,54.0
2011,44,Hard,1,couple rate,3.0,0.0,72.0
2011,44,Hard,2,single parent family rate,0.0,0.0,17.0
2011,51,Gewerbeschule,0,base rate,16.0,0.0,87.0
2011,51,Gewerbeschule,1,couple rate,33.0,0.0,216.0
2011,51,Gewerbeschule,2,single parent family rate,25.0,0.0,110.0
2011,52,Escher Wyss,0,base rate,32.0,0.0,148.0
2011,52,Escher Wyss,1,couple rate,146.0,12.0,455.0
2011,52,Escher Wyss,2,single parent family rate,58.0,0.0,251.0
2011,61,Unterstrass,0,base rate,37.0,2.0,164.0
2011,61,Unterstrass,1,couple rate,150.0,25.0,452.0
2011,61,Unterstrass,2,single parent family rate,30.0,0.0,153.0
2011,63,Oberstrass,0,base rate,61.0,8.0,285.0
2011,63,Oberstrass,1,couple rate,421.0,127.0,1237.0
2011,63,Oberstrass,2,single parent family rate,89.0,21.0,277.0
2011,71,Fluntern,0,base rate,90.0,9.0,524.0
2011,71,Fluntern,1,couple rate,732.0,176.0,2290.0
2011,71,Fluntern,2,single parent family rate,121.5,25.0,545.0
2011,72,Hottingen,0,base rate,68.0,5.0,342.0
2011,72,Hottingen,1,couple rate,458.0,110.0,1533.0
2011,72,Hottingen,2,single parent family rate,114.5,15.0,327.0
2011,73,Hirslanden,0,base rate,55.0,8.0,250.0
2011,73,Hirslanden,1,couple rate,317.5,67.5,1188.5
2011,73,Hirslanden,2,single parent family rate,40.0,0.0,182.0
2011,74,Witikon,0,base rate,81.0,8.0,391.0
2011,74,Witikon,1,couple rate,373.5,82.0,1172.0
2011,74,Witikon,2,single parent family rate,31.0,1.0,159.0
2011,81,Seefeld,0,base rate,60.0,6.0,257.0
2011,81,Seefeld,1,couple rate,263.5,55.5,873.0
2011,81,Seefeld,2,single parent family rate,45.5,0.0,242.0
2011,82,Mühlebach,0,base rate,55.0,4.0,242.0
2011,82,Mühlebach,1,couple rate,263.0,52.0,846.0
2011,82,Mühlebach,2,single parent family rate,48.5,0.0,228.0
2011,83,Weinegg,0,base rate,52.0,3.0,251.0
2011,83,Weinegg,1,couple rate,293.5,51.0,1034.0
2011,83,Weinegg,2,single parent family rate,50.0,7.0,185.0
2011,91,Albisrieden,0,base rate,30.0,1.0,144.0
2011,91,Albisrieden,1,couple rate,128.0,12.0,417.0
2011,91,Albisrieden,2,single parent family rate,18.5,0.0,98.0
2011,92,Altstetten,0,base rate,14.0,0.0,94.0
2011,92,Altstetten,1,couple rate,38.0,0.0,218.0
2011,92,Altstetten,2,single parent family rate,0.0,0.0,30.0
2011,101,Höngg,0,base rate,52.0,5.0,247.0
2011,101,Höngg,1,couple rate,240.0,52.0,689.0
2011,101,Höngg,2,single parent family rate,35.5,0.0,136.0
2011,102,Wipkingen,0,base rate,33.0,2.0,135.0
2011,102,Wipkingen,1,couple rate,105.0,7.0,390.0
2011,102,Wipkingen,2,single parent family rate,23.0,0.0,99.0
2011,111,Affoltern,0,base rate,16.0,0.0,90.0
2011,111,Affoltern,1,couple rate,58.0,0.0,227.0
2011,111,Affoltern,2,single parent family rate,2.0,0.0,37.0
2011,115,Oerlikon,0,base rate,30.0,0.0,140.0
2011,115,Oerlikon,1,couple rate,117.0,4.0,408.0
2011,115,Oerlikon,2,single parent family rate,12.0,0.0,85.0
2011,119,Seebach,0,base rate,14.0,0.0,93.0
2011,119,Seebach,1,couple rate,46.0,0.0,245.0
2011,119,Seebach,2,single parent family rate,0.0,0.0,25.0
2011,121,Saatlen,0,base rate,8.0,0.0,60.0
2011,121,Saatlen,1,couple rate,32.5,0.0,170.0
2011,121,Saatlen,2,single parent family rate,2.0,0.0,26.0
2011,122,Schwamendingen-Mitte,0,base rate,10.0,0.0,77.0
2011,122,Schwamendingen-Mitte,1,couple rate,18.0,0.0,186.0
2011,122,Schwamendingen-Mitte,2,single parent family rate,0.0,0.0,9.0
2011,123,Hirzenbach,0,base rate,10.0,0.0,64.0
2011,123,Hirzenbach,1,couple rate,22.0,0.0,143.0
2011,123,Hirzenbach,2,single parent family rate,0.0,0.0,12.0
2012,11,Rathaus,0,base rate,42.0,0.0,235.5
2012,11,Rathaus,1,couple rate,301.0,60.0,1165.0
2012,11,Rathaus,2,single parent family rate,63.0,6.0,229.0
2012,12,Hochschulen,0,base rate,50.0,8.0,385.0
2012,12,Hochschulen,1,couple rate,417.0,62.0,1934.0
2012,12,Hochschulen,2,single parent family rate,493.5,34.0,901.0
2012,13,Lindenhof,0,base rate,73.0,4.0,435.0
2012,13,Lindenhof,1,couple rate,419.5,99.0,1748.0
2012,13,Lindenhof,2,single parent family rate,159.0,11.0,505.0
2012,14,City,0,base rate,18.0,0.0,124.0
2012,14,City,1,couple rate,239.5,18.0,1002.0
2012,14,City,2,single parent family rate,33.0,11.0,193.0
2012,21,Wollishofen,0,base rate,36.0,2.0,176.0
2012,21,Wollishofen,1,couple rate,197.0,36.0,619.0
2012,21,Wollishofen,2,single parent family rate,21.5,0.0,104.5
2012,23,Leimbach,0,base rate,28.0,0.0,157.0
2012,23,Leimbach,1,couple rate,116.0,16.0,377.0
2012,23,Leimbach,2,single parent family rate,6.0,0.0,51.0
2012,24,Enge,0,base rate,54.0,4.0,295.0
2012,24,Enge,1,couple rate,302.0,52.0,1046.0
2012,24,Enge,2,single parent family rate,47.0,5.0,247.0
2012,31,Alt-Wiedikon,0,base rate,35.0,1.0,147.5
2012,31,Alt-Wiedikon,1,couple rate,116.0,5.0,438.0
2012,31,Alt-Wiedikon,2,single parent family rate,30.0,0.0,132.0
2012,33,Friesenberg,0,base rate,18.0,0.0,94.0
2012,33,Friesenberg,1,couple rate,86.0,7.0,278.0
2012,33,Friesenberg,2,single parent family rate,10.5,0.0,65.0
2012,34,Sihlfeld,0,base rate,21.0,0.0,108.0
2012,34,Sihlfeld,1,couple rate,38.0,0.0,213.0
2012,34,Sihlfeld,2,single parent family rate,6.0,0.0,58.0
2012,41,Werd,0,base rate,28.0,0.0,125.0
2012,41,Werd,1,couple rate,62.5,0.0,269.0
2012,41,Werd,2,single parent family rate,55.0,2.0,146.0
2012,42,Langstrasse,0,base rate,11.0,0.0,71.0
2012,42,Langstrasse,1,couple rate,19.5,0.0,177.0
2012,42,Langstrasse,2,single parent family rate,5.0,0.0,117.0
2012,44,Hard,0,base rate,8.0,0.0,58.0
2012,44,Hard,1,couple rate,3.0,0.0,73.0
2012,44,Hard,2,single parent family rate,1.0,0.0,24.0
2012,51,Gewerbeschule,0,base rate,19.0,0.0,96.0
2012,51,Gewerbeschule,1,couple rate,37.5,0.0,226.0
2012,51,Gewerbeschule,2,single parent family rate,30.0,0.0,117.0
2012,52,Escher Wyss,0,base rate,33.0,1.0,141.0
2012,52,Escher Wyss,1,couple rate,135.0,15.0,456.0
2012,52,Escher Wyss,2,single parent family rate,47.5,0.0,171.0
2012,61,Unterstrass,0,base rate,40.0,2.0,166.0
2012,61,Unterstrass,1,couple rate,160.0,24.0,489.5
2012,61,Unterstrass,2,single parent family rate,33.0,0.0,152.0
2012,63,Oberstrass,0,base rate,62.5,8.0,289.0
2012,63,Oberstrass,1,couple rate,446.0,136.0,1363.0
2012,63,Oberstrass,2,single parent family rate,90.0,16.0,308.0
2012,71,Fluntern,0,base rate,96.0,8.0,569.0
2012,71,Fluntern,1,couple rate,746.0,181.0,2384.0
2012,71,Fluntern,2,single parent family rate,106.0,17.0,601.0
2012,72,Hottingen,0,base rate,66.0,5.0,353.5
2012,72,Hottingen,1,couple rate,478.0,108.0,1604.0
2012,72,Hottingen,2,single parent family rate,122.0,15.5,404.5
2012,73,Hirslanden,0,base rate,57.0,8.0,274.0
2012,73,Hirslanden,1,couple rate,315.0,80.0,1242.0
2012,73,Hirslanden,2,single parent family rate,35.5,0.0,175.0
2012,74,Witikon,0,base rate,75.0,7.0,385.0
2012,74,Witikon,1,couple rate,374.5,90.0,1196.0
2012,74,Witikon,2,single parent family rate,46.0,2.0,196.0
2012,81,Seefeld,0,base rate,68.0,6.0,279.0
2012,81,Seefeld,1,couple rate,303.0,68.0,983.0
2012,81,Seefeld,2,single parent family rate,32.5,0.0,206.5
2012,82,Mühlebach,0,base rate,61.0,5.0,259.0
2012,82,Mühlebach,1,couple rate,289.0,68.0,904.0
2012,82,Mühlebach,2,single parent family rate,35.0,0.0,229.0
2012,83,Weinegg,0,base rate,51.0,3.0,264.0
2012,83,Weinegg,1,couple rate,304.0,39.0,1064.0
2012,83,Weinegg,2,single parent family rate,57.0,8.5,230.5
2012,91,Albisrieden,0,base rate,31.0,1.0,148.0
2012,91,Albisrieden,1,couple rate,136.5,13.0,429.0
2012,91,Albisrieden,2,single parent family rate,18.0,0.0,98.0
2012,92,Altstetten,0,base rate,15.0,0.0,98.0
2012,92,Altstetten,1,couple rate,37.0,0.0,228.0
2012,92,Altstetten,2,single parent family rate,0.0,0.0,27.0
2012,101,Höngg,0,base rate,54.0,5.0,248.0
2012,101,Höngg,1,couple rate,249.5,55.5,733.0
2012,101,Höngg,2,single parent family rate,35.5,0.0,141.0
2012,102,Wipkingen,0,base rate,33.0,2.0,138.0
2012,102,Wipkingen,1,couple rate,111.0,7.0,426.0
2012,102,Wipkingen,2,single parent family rate,25.0,0.0,112.0
2012,111,Affoltern,0,base rate,17.0,0.0,93.0
2012,111,Affoltern,1,couple rate,58.5,0.0,235.0
2012,111,Affoltern,2,single parent family rate,3.0,0.0,40.0
2012,115,Oerlikon,0,base rate,31.0,0.0,144.0
2012,115,Oerlikon,1,couple rate,118.0,4.0,422.0
2012,115,Oerlikon,2,single parent family rate,8.0,0.0,75.0
2012,119,Seebach,0,base rate,14.0,0.0,92.0
2012,119,Seebach,1,couple rate,47.0,0.0,245.0
2012,119,Seebach,2,single parent family rate,0.0,0.0,28.0
2012,121,Saatlen,0,base rate,9.0,0.0,65.0
2012,121,Saatlen,1,couple rate,27.5,0.0,170.0
2012,121,Saatlen,2,single parent family rate,1.0,0.0,22.5
2012,122,Schwamendingen-Mitte,0,base rate,10.0,0.0,76.37
2012,122,Schwamendingen-Mitte,1,couple rate,16.0,0.0,177.0
2012,122,Schwamendingen-Mitte,2,single parent family rate,0.0,0.0,7.0
2012,123,Hirzenbach,0,base rate,10.0,0.0,65.0
2012,123,Hirzenbach,1,couple rate,22.0,0.0,147.0
2012,123,Hirzenbach,2,single parent family rate,0.0,0.0,13.0
2013,11,Rathaus,0,base rate,41.0,1.0,255.0
2013,11,Rathaus,1,couple rate,307.5,64.0,1158.0
2013,11,Rathaus,2,single parent family rate,85.0,14.0,320.5
2013,12,Hochschulen,0,base rate,41.0,5.5,334.5
2013,12,Hochschulen,1,couple rate,353.0,46.0,1281.0
2013,12,Hochschulen,2,single parent family rate,118.0,77.0,334.0
2013,13,Lindenhof,0,base rate,79.0,5.0,434.0
2013,13,Lindenhof,1,couple rate,505.5,100.0,2138.0
2013,13,Lindenhof,2,single parent family rate,248.0,4.0,1011.0
2013,14,City,0,base rate,22.5,0.0,137.0
2013,14,City,1,couple rate,219.0,31.5,941.0
2013,14,City,2,single parent family rate,32.0,9.0,347.0
2013,21,Wollishofen,0,base rate,38.0,3.0,187.0
2013,21,Wollishofen,1,couple rate,201.5,36.0,647.0
2013,21,Wollishofen,2,single parent family rate,25.0,1.0,138.0
2013,23,Leimbach,0,base rate,27.0,0.0,154.0
2013,23,Leimbach,1,couple rate,108.0,13.0,380.0
2013,23,Leimbach,2,single parent family rate,6.0,0.0,48.0
2013,24,Enge,0,base rate,61.0,4.0,313.0
2013,24,Enge,1,couple rate,333.0,69.0,1139.0
2013,24,Enge,2,single parent family rate,48.0,0.0,189.0
2013,31,Alt-Wiedikon,0,base rate,37.0,1.0,159.0
2013,31,Alt-Wiedikon,1,couple rate,124.5,4.0,454.0
2013,31,Alt-Wiedikon,2,single parent family rate,36.0,0.0,168.0
2013,33,Friesenberg,0,base rate,17.0,0.0,94.0
2013,33,Friesenberg,1,couple rate,87.5,8.0,289.0
2013,33,Friesenberg,2,single parent family rate,18.0,0.0,73.0
2013,34,Sihlfeld,0,base rate,23.0,0.0,109.0
2013,34,Sihlfeld,1,couple rate,37.5,0.0,214.0
2013,34,Sihlfeld,2,single parent family rate,10.0,0.0,67.0
2013,41,Werd,0,base rate,26.0,0.0,128.0
2013,41,Werd,1,couple rate,68.0,0.0,320.0
2013,41,Werd,2,single parent family rate,70.5,7.0,184.0
2013,42,Langstrasse,0,base rate,12.0,0.0,77.0
2013,42,Langstrasse,1,couple rate,20.0,0.0,176.0
2013,42,Langstrasse,2,single parent family rate,11.0,0.0,102.0
2013,44,Hard,0,base rate,9.0,0.0,60.0
2013,44,Hard,1,couple rate,3.0,0.0,70.0
2013,44,Hard,2,single parent family rate,0.0,0.0,28.0
2013,51,Gewerbeschule,0,base rate,20.0,0.0,101.0
2013,51,Gewerbeschule,1,couple rate,43.0,0.0,238.0
2013,51,Gewerbeschule,2,single parent family rate,42.0,0.0,128.0
2013,52,Escher Wyss,0,base rate,37.0,2.0,161.0
2013,52,Escher Wyss,1,couple rate,154.0,21.0,504.0
2013,52,Escher Wyss,2,single parent family rate,58.0,0.0,223.0
2013,61,Unterstrass,0,base rate,39.0,2.0,169.0
2013,61,Unterstrass,1,couple rate,172.0,24.0,515.5
2013,61,Unterstrass,2,single parent family rate,35.5,1.0,174.0
2013,63,Oberstrass,0,base rate,66.0,9.0,307.0
2013,63,Oberstrass,1,couple rate,485.0,140.0,1467.0
2013,63,Oberstrass,2,single parent family rate,90.0,18.0,358.0
2013,71,Fluntern,0,base rate,101.0,8.0,596.0
2013,71,Fluntern,1,couple rate,785.0,196.0,2501.0
2013,71,Fluntern,2,single parent family rate,122.0,17.0,671.0
2013,72,Hottingen,0,base rate,69.0,6.0,360.0
2013,72,Hottingen,1,couple rate,502.5,119.0,1711.5
2013,72,Hottingen,2,single parent family rate,116.0,16.5,400.0
2013,73,Hirslanden,0,base rate,60.0,8.0,276.0
2013,73,Hirslanden,1,couple rate,340.0,83.0,1314.0
2013,73,Hirslanden,2,single parent family rate,41.0,0.0,211.0
2013,74,Witikon,0,base rate,78.0,7.0,398.0
2013,74,Witikon,1,couple rate,356.0,84.0,1221.0
2013,74,Witikon,2,single parent family rate,44.0,1.0,193.0
2013,81,Seefeld,0,base rate,70.0,7.0,295.0
2013,81,Seefeld,1,couple rate,310.0,78.5,870.0
2013,81,Seefeld,2,single parent family rate,44.0,0.0,170.0
2013,82,Mühlebach,0,base rate,56.0,5.0,260.0
2013,82,Mühlebach,1,couple rate,297.5,56.0,960.0
2013,82,Mühlebach,2,single parent family rate,60.0,1.0,286.5
2013,83,Weinegg,0,base rate,46.0,3.0,252.0
2013,83,Weinegg,1,couple rate,326.5,58.0,1192.0
2013,83,Weinegg,2,single parent family rate,58.0,8.0,212.0
2013,91,Albisrieden,0,base rate,31.0,1.0,151.0
2013,91,Albisrieden,1,couple rate,140.0,15.0,441.5
2013,91,Albisrieden,2,single parent family rate,21.5,0.0,119.0
2013,92,Altstetten,0,base rate,15.0,0.0,98.0
2013,92,Altstetten,1,couple rate,38.0,0.0,228.0
2013,92,Altstetten,2,single parent family rate,0.0,0.0,31.0
2013,101,Höngg,0,base rate,54.0,5.0,259.0
2013,101,Höngg,1,couple rate,257.0,59.0,754.0
2013,101,Höngg,2,single parent family rate,42.0,0.0,155.0
2013,102,Wipkingen,0,base rate,33.0,2.0,139.0
2013,102,Wipkingen,1,couple rate,124.5,8.0,439.0
2013,102,Wipkingen,2,single parent family rate,27.5,0.0,123.0
2013,111,Affoltern,0,base rate,16.0,0.0,94.0
2013,111,Affoltern,1,couple rate,61.0,0.0,252.0
2013,111,Affoltern,2,single parent family rate,3.0,0.0,48.0
2013,115,Oerlikon,0,base rate,32.0,1.0,148.0
2013,115,Oerlikon,1,couple rate,123.0,6.0,450.0
2013,115,Oerlikon,2,single parent family rate,12.0,0.0,90.0
2013,119,Seebach,0,base rate,13.0,0.0,92.0
2013,119,Seebach,1,couple rate,48.0,0.0,251.0
2013,119,Seebach,2,single parent family rate,0.0,0.0,22.5
2013,121,Saatlen,0,base rate,10.0,0.0,64.0
2013,121,Saatlen,1,couple rate,28.0,0.0,173.0
2013,121,Saatlen,2,single parent family rate,1.0,0.0,29.0
2013,122,Schwamendingen-Mitte,0,base rate,9.0,0.0,77.0
2013,122,Schwamendingen-Mitte,1,couple rate,17.0,0.0,183.0
2013,122,Schwamendingen-Mitte,2,single parent family rate,0.0,0.0,10.0
2013,123,Hirzenbach,0,base rate,11.0,0.0,68.0
2013,123,Hirzenbach,1,couple rate,21.0,0.0,146.0
2013,123,Hirzenbach,2,single parent family rate,0.0,0.0,10.0
